samp1,samp2,num_sites_where_both_havedata,N_both_het,N_hom_het,N_hom_alt_hom_ref,N_hom_hom_ref,N_hom_hom_alt,pairwise_pi,pairwise_geno
2014NkSLo1001c,2015KdLo2702c,1527,41,35,43,1391,17,73.5,60.5
2014NkSLo1001c,2015-NkS-MH-20-5,1128,21,21,39,1047,0,50.5,49.5
2014NkSLo1001c,2015KdLo2004d,1525,46,33,40,1392,14,73.83333333,56.5
2014NkSLo1001c,2015APKHi23,792,17,27,109,639,0,97.5,122.5
2014NkSLo1001c,2015NkSML1301b,1426,42,31,18,1322,13,55.5,33.5
2014NkSLo1001c,2014NkSML2605TGCGA,1342,38,22,13,1257,12,45,24
2014NkSLo1001c,2015NkNML2105,1302,31,29,45,1197,0,65.16666667,59.5
2014NkSLo1001c,2015SPHi17,1330,40,55,169,1066,0,166.8333333,196.5
2014NkSLo1001c,2015NkSML3001b,1437,43,26,25,1329,14,58.33333333,38
2014NkSLo1001c,2015SSLo02,1219,32,39,147,999,2,138.8333333,166.5
2014NkSLo1001c,2014NkSLo2604,2299,53,102,102,2004,38,154.3333333,153
2014NkSLo1001c,2014NkSML2605,1339,39,22,6,1260,12,41,17
2014NkSLo1001c,2014NkSLo1702,2299,56,95,30,2053,65,104.8333333,77.5
2014NkSLo1001c,2015APKHi08,792,11,34,107,640,0,95.66666667,124
2014NkSLo1001c,2012HBMd01,1270,27,42,59,1133,9,78.33333333,80
2014NkSLo1001c,2015KdMH2204,1429,37,30,1,1351,10,40.33333333,16
2014NkSLo1001c,2015SSHi19,1252,28,41,141,1042,0,133.1666667,161.5
2014NkSLo1001c,2015KdML2905,1309,42,31,10,1213,13,50.16666667,25.5
2014NkSLo1001c,2015PhoMH20,1078,24,30,121,902,1,111.6666667,136
2014NkSLo1001c,2015SSHi13,1244,21,45,132,1046,0,124.5,154.5
2014NkSLo1001c,2015NkSLo3802b,1400,27,45,11,1307,10,47.83333333,33.5
2014NkSLo1001c,2015SPMd23,1308,33,52,163,1060,0,156.6666667,189
2014NkSLo1001c,2015NkNML1402,1300,30,26,46,1198,0,63.66666667,59
2014NkSLo1001c,2015SPLo15,1306,37,55,159,1055,0,158.1666667,186.5
2014NkSLo1001c,2012HBLo01,1273,16,38,89,1124,6,89,108
2014NkSLo1001c,2012HBLo02,1292,18,64,84,1118,8,100,116
2014NkSLo1001c,2015NkNHi2403,1328,20,43,51,1213,1,68.83333333,72.5
2014NkSLo1001c,2015KobHi14,1275,35,40,146,1053,1,140.6666667,166
2014NkSLo1001c,2015APRMd09,1254,23,50,157,1024,0,145,182
2014NkSLo1001c,2015KdHi0905,1246,38,29,13,1156,10,48.5,27.5
2014NkSLo1001c,2014NkSMH0104,1380,38,42,48,1252,0,78.33333333,69
2014NkSLo1001c,2015KdMH07A04,1882,57,56,129,1633,7,152,157
2015SSLo02,2012HBMd02,1517,33,77,166,1220,21,171.1666667,204.5
2015SSLo02,2015SPMd03,1575,45,88,106,1241,95,144.6666667,150
2015SSLo02,2015SPMd23,1587,48,72,101,1267,99,135.3333333,137
2015SSLo02,2015SPHi17,1644,47,86,85,1328,98,131,128
2015SSLo02,2015SPHi04,1630,46,76,92,1321,95,130,130
2015SSLo02,2015SPLo16,1624,49,88,93,1285,109,138.6666667,137
2015SSLo02,2012HBLo01,1389,18,61,147,1144,19,140.5,177.5
2015SSLo02,2015SSML06,2008,52,118,48,1659,131,125.6666667,107
2015SSLo02,2012HBLo02,1399,24,82,147,1126,20,155,188
2015SSLo02,2015SSHi13,1645,42,56,14,1417,116,65.33333333,42
2015SSLo02,2015SPLo15,1600,57,75,75,1279,114,125.5,112.5
2015SSLo02,2015SSMH22,2201,70,121,29,1832,149,126.5,89.5
2015SSLo02,2012HBMd01,1486,35,84,155,1194,18,168.6666667,197
2015SSLo02,2015SSLo09,3172,120,244,215,2406,187,345.3333333,337
2015SSLo02,2015SSHi19,1653,44,58,13,1423,115,67,42
2015APKHi08,2012HBMd02,877,16,56,110,674,21,112,138
2015APKHi08,2015SSHi19,936,11,51,91,735,48,93.5,116.5
2015APKHi08,2015SPMd03,945,18,60,99,711,57,108,129
2015APKHi08,2015SPLo15,964,18,63,88,739,56,102.1666667,119.5
2015APKHi08,2015SPHi17,977,17,50,79,770,61,89,104
2015APKHi08,2015APKHi23,2105,69,250,343,1322,121,399.6666667,468
2015APKHi08,2015SPMd23,947,20,58,94,717,58,105,123
2015APKHi08,2015SPLo16,970,17,57,81,755,60,93.83333333,109.5
2015APKHi08,2012HBLo01,850,8,44,105,675,18,97.33333333,127
2015APKHi08,2015SPHi04,962,17,48,79,757,61,88,103
2015APKHi08,2012HBLo02,854,12,61,104,660,17,107.8333333,134.5
2015APKHi08,2015SSHi13,929,11,41,74,755,48,77.16666667,94.5
2015APKHi08,2015SSLo02,954,16,62,81,744,51,95.66666667,112
2015APKHi08,2015SSMH22,1102,20,52,91,883,56,100,117
2015APKHi08,2012HBMd01,869,18,56,107,669,19,111.3333333,135
2015APKHi08,2015SSLo09,954,15,52,79,757,51,88.66666667,105
2015APKHi08,2015SSML06,1173,23,89,101,906,54,127.1666667,145.5
2015SSLo09,2015SPMd03,1599,46,86,102,1270,95,141.6666667,145
2015SSLo09,2015SPMd23,1615,48,72,104,1295,96,137.3333333,140
2015SSLo09,2015SPHi17,1667,55,65,99,1350,98,135.1666667,131.5
2015SSLo09,2015SPHi04,1653,47,69,102,1340,95,133.8333333,136.5
2015SSLo09,2012HBLo01,1406,18,55,161,1154,18,146.8333333,188.5
2015SSLo09,2015SSML06,2059,61,110,38,1712,138,121,93
2015SSLo09,2012HBLo02,1420,23,78,164,1137,18,163.6666667,203
2015SSLo09,2015SPLo16,1651,58,64,85,1334,110,127.3333333,117
2015SSLo09,2015SPLo15,1623,54,75,76,1305,113,124.1666667,113.5
2015SSLo09,2015SSHi13,1672,44,55,19,1440,114,69.5,46.5
2015SSLo09,2015SSMH22,2251,78,116,35,1876,146,133.3333333,93
2015SSLo09,2012HBMd01,1508,42,76,150,1223,17,166,188
2015SSLo09,2012HBMd02,1542,37,75,159,1252,19,168.1666667,196.5
2015SSLo09,2015SSHi19,1681,48,53,19,1447,114,71.16666667,45.5
2015SSHi19,2015SPMd23,1698,52,83,113,1348,102,151.5,154.5
2015SSHi19,2015SPHi17,1717,54,69,98,1393,103,135.8333333,132.5
2015SSHi19,2012HBLo01,1354,20,48,124,1138,24,120,148
2015SSHi19,2015SPHi04,1705,52,66,85,1401,101,124.3333333,118
2015SSHi19,2012HBLo02,1364,24,74,122,1120,24,134.3333333,159
2015SSHi19,2015SPLo16,1910,66,111,70,1549,114,146.1666667,125.5
2015SSHi19,2015SPLo15,1910,59,109,78,1548,116,145.8333333,132.5
2015SSHi19,2015SPMd03,1685,47,86,107,1343,102,145.6666667,150
2015SSHi19,2012HBMd01,1466,40,72,150,1178,26,162.6666667,186
2015SSHi19,2012HBMd02,1484,32,88,160,1180,24,172,204
2014NkNML0902,2015NkNMH1801b,1431,36,38,11,1315,31,50.33333333,30
2014NkNML0902,2015NkSHi2201b,1421,45,48,5,1311,12,57.33333333,29
2014NkNML0902,2015APRMd20,1401,28,59,169,1140,5,160.8333333,198.5
2014NkNML0902,2015SPMd03,1423,40,47,162,1169,5,158.1666667,185.5
2014NkNML0902,2015NkSLo4001,1306,28,44,40,1193,1,67.33333333,62
2014NkNML0902,2015NkSHi0705c,1405,34,51,8,1289,23,53.5,33.5
2014NkNML0902,2014NkSHi0505,1301,39,42,5,1185,30,50.33333333,26
2014NkNML0902,2015KdHi0703,1375,35,50,47,1242,1,79.66666667,72
2014NkNML0902,2015SPHi04,1468,47,55,171,1189,6,172.8333333,198.5
2014NkNML0902,2015NkNML0902b,1450,29,35,4,1353,29,39.5,21.5
2014NkNML0902,2015KdLo1501b,1473,47,48,45,1333,0,85.33333333,69
2014NkNML0902,2015SPLo16,1443,52,62,171,1154,4,179.6666667,202
2014NkNML0902,2015KdML0905,1355,60,29,44,1217,5,83.83333333,58.5
2014NkNML0902,2015NkSMH0302,1286,30,31,2,1191,32,36.83333333,17.5
2014NkNML0902,2015KdMH1104,1514,46,60,49,1355,4,93.33333333,79
2014NkNML0902,2014NkSML2901,1446,44,49,46,1306,1,84.5,70.5
2014NkNML0902,2015NkNMH0202,1418,40,24,3,1318,33,40.66666667,15
2014NkNML0902,2015NkSLo3702,1297,30,46,38,1181,2,68.33333333,61
2014NkNML0902,2015KdML0801,1352,47,49,47,1205,4,87.16666667,71.5
2014NkNML0902,2015KdHi0302b,1365,36,40,49,1239,1,76.66666667,69
2014NkNML0902,2014NkSMH2901,1467,52,53,6,1328,28,65.16666667,32.5
2014NkNML0902,2015PhoMH21,1156,18,50,126,958,4,121,151
2014NkNML0902,2015NkNLo2805,1317,36,33,69,1176,3,86.5,85.5
2014NkNML0902,2015NkNLo2103b,1316,46,25,73,1169,3,91.83333333,85.5
2014NkNML0902,2015NkSHi1502,1415,39,41,7,1302,26,51.16666667,27.5
2014NkNML0902,2015NkNMH1001,1430,31,44,12,1310,33,50.66666667,34
2014NkNML0902,2015SSML06,1598,32,93,163,1306,4,176.5,209.5
2014NkNML0902,2015SSLo09,1427,46,55,168,1155,3,170.1666667,195.5
2014NkNML0902,2015NkNLo0302,1311,44,26,65,1173,3,85.66666667,78
2014NkNML0902,2015KobHi01,1312,42,51,153,1061,5,155.5,178.5
2014NkNML0902,2014NkSLo2604,1402,40,59,44,1258,1,85.5,73.5
2014NkNML0902,2014NkSMH1801,1464,65,37,3,1332,27,63.83333333,21.5
2014NkNML0902,2015NkSML2703b,1468,48,38,42,1339,1,79,61
2014NkNML0902,2015SSMH22,1772,54,71,182,1462,3,192.8333333,217.5
2014NkNML0902,2012HBMd02,1436,30,63,108,1235,0,123.5,139.5
2014NkNML0902,2015NkNHi0904,1442,32,51,14,1319,26,56.16666667,39.5
2014NkNML0902,2015NkSMH1203,1288,29,45,5,1180,29,45.16666667,27.5
2014NkNML0902,2015KdLo2702c,1488,44,49,45,1349,1,83.83333333,69.5
2014NkNML0902,2015-NkS-MH-20-5,1279,30,37,2,1179,31,39.83333333,20.5
2014NkNML0902,2015KdLo2004d,1485,46,53,51,1335,0,91.16666667,77.5
2014NkNML0902,2015APKHi23,824,18,28,103,671,4,94.66666667,117
2014NkNML0902,2015NkSML1301b,1458,48,34,44,1331,1,78.33333333,61
2014NkNML0902,2014NkSML2605TGCGA,1446,42,52,46,1305,1,84.66666667,72
2014NkNML0902,2015NkNML2105,1458,38,37,1,1352,30,44.5,19.5
2014NkNML0902,2015SPHi17,1484,52,54,174,1198,6,177.6666667,201
2014NkNML0902,2014NkSLo1001c,1392,43,49,44,1254,2,82.5,68.5
2014NkNML0902,2015NkSML3001b,1471,46,41,42,1341,1,79.16666667,62.5
2014NkNML0902,2015SSLo02,1410,40,66,165,1136,3,169.6666667,198
2014NkNML0902,2015NkNHi1205,1452,36,35,10,1345,26,48.16666667,27.5
2014NkNML0902,2014NkSML2605,1445,43,50,48,1302,2,85.66666667,73
2014NkNML0902,2014NkSLo1702,1401,37,55,44,1264,1,81.5,71.5
2014NkNML0902,2015APKHi08,823,11,41,107,660,4,99.16666667,127.5
2014NkNML0902,2012HBMd01,1425,38,59,102,1226,0,122.8333333,131.5
2014NkNML0902,2015KdMH2204,1522,48,45,39,1385,5,80.5,61.5
2014NkNML0902,2015SSHi19,1407,38,56,144,1165,4,149.3333333,172
2014NkNML0902,2015KdML2905,1355,47,43,45,1216,4,82.83333333,66.5
2014NkNML0902,2015PhoMH20,1148,21,46,128,949,4,122.3333333,151
2014NkNML0902,2015SSHi13,1401,34,47,152,1164,4,147.5,175.5
2014NkNML0902,2015NkSLo3802b,1306,26,40,43,1195,2,66,63
2014NkNML0902,2015SPMd23,1435,36,49,167,1177,6,159.8333333,191.5
2014NkNML0902,2014NkSHi0203,1301,47,33,2,1186,33,49.16666667,18.5
2014NkNML0902,2015NkNML1402,1456,35,33,4,1354,30,42.5,20.5
2014NkNML0902,2015SPLo15,1434,54,54,174,1148,4,179,201
2014NkNML0902,2012HBLo01,1186,15,37,83,1051,0,83.83333333,101.5
2014NkNML0902,2012HBLo02,1189,16,61,84,1028,0,97.16666667,114.5
2014NkNML0902,2015NkNHi2403,1454,34,48,11,1335,26,54,35
2014NkNML0902,2015KobHi14,1315,41,45,152,1072,5,151.1666667,174.5
2014NkNML0902,2015APRMd09,1391,28,56,166,1136,5,157.3333333,194
2014NkNML0902,2015KdHi0905,1377,44,36,54,1242,1,83.33333333,72
2014NkNML0902,2014NkSMH0104,1461,59,40,2,1333,27,60.66666667,22
2014NkNML0902,2014NkSHi2201,1301,45,38,6,1182,30,53,25
2014NkNML0902,2015KdMH07A04,1985,83,87,101,1707,7,166.1666667,144.5
2014KdHi1103,2015NkSHi0705c,1296,21,56,45,1173,1,72,73
2014KdHi1103,2014NkNLo0605,1190,26,38,55,1070,1,73,74
2014KdHi1103,2014NkSML2901,1332,31,34,14,1244,9,47,31
2014KdHi1103,2015NkSLo3702,1277,29,56,20,1165,7,60.66666667,48
2014KdHi1103,2015APRMd20,1357,20,57,155,1123,2,145.1666667,183.5
2014KdHi1103,2015KdMH2204,1487,28,49,21,1381,8,57.16666667,45.5
2014KdHi1103,2015KobHi01,1224,26,56,141,999,2,139.3333333,169
2014KdHi1103,2015NkNHi1205,1326,20,39,52,1214,1,67.5,71.5
2014KdHi1103,2014NkNMH1005,1254,25,44,38,1134,13,64,60
2014KdHi1103,2014KdHi1402,2180,69,95,35,1947,34,116.8333333,82.5
2014KdHi1103,2014KdLo1803b,1271,31,35,15,1180,10,48.16666667,32.5
2014KdHi1103,2015KdLo2702c,1420,28,52,27,1301,12,62.66666667,53
2014KdHi1103,2015KdLo2004d,1418,43,39,16,1303,17,58.83333333,35.5
2014KdHi1103,2014NkSML2605TGCGA,1331,36,39,22,1225,9,58.16666667,41.5
2014KdHi1103,2014NkSLo1702,1226,25,36,15,1138,12,44.66666667,33
2014KdHi1103,2015SPMd23,1380,29,64,160,1123,4,158,192
2014KdHi1103,2014NkNLo2802,1194,26,44,62,1061,1,80.66666667,84
2014KdHi1103,2015NkSLo3802b,1293,26,42,21,1197,7,52.33333333,42
2014KdHi1103,2014KdHi2604,2180,54,117,33,1944,32,116.5,91.5
2014KdHi1103,2014NkNML0702,1358,33,31,60,1230,4,77.5,75.5
